"api","safari","chrome","firefox",
"Window#onvrdisplayconnect","FALSE","FALSE","TRUE",
"Window#onvrdisplaydeactivate","FALSE","FALSE","TRUE",
"Window#onvrdisplaydisconnect","FALSE","FALSE","TRUE",
"Window#onvrdisplaypresentchange","FALSE","FALSE","TRUE",
"Window#onwebkitmouseforcechanged","TRUE","FALSE","FALSE",
"Window#onwebkitmouseforcedown","TRUE","FALSE","FALSE",
"Window#onwebkitmouseforceup","TRUE","FALSE","FALSE",
"Window#onwebkitmouseforcewillbegin","TRUE","FALSE","FALSE",
"Window#OrientationSensor","FALSE","TRUE","FALSE",
"Window#OverconstrainedErrorEvent","TRUE","FALSE","FALSE",
"Window#OverflowEvent","TRUE","FALSE","FALSE",
"Window#PaintRequest","FALSE","FALSE","TRUE",
"Window#PaintRequestList","FALSE","FALSE","TRUE",
"Window#PasswordCredential","FALSE","TRUE","FALSE",
"Window#PaymentInstruments","FALSE","TRUE","FALSE",
"Window#PaymentManager","FALSE","TRUE","FALSE",
"Window#PerformanceElementTiming","FALSE","TRUE","FALSE",
"Window#PerformanceEventTiming","FALSE","TRUE","FALSE",
"Window#PerformanceLongTaskTiming","FALSE","TRUE","FALSE",
"Window#PeriodicSyncManager","FALSE","TRUE","FALSE",
"Window#PictureInPictureEvent","FALSE","TRUE","FALSE",
"Window#PopupBlockedEvent","FALSE","FALSE","TRUE",
"Window#Presentation","FALSE","TRUE","FALSE",
"Window#PresentationAvailability","FALSE","TRUE","FALSE",
"Window#PresentationConnection","FALSE","TRUE","FALSE",
"Window#PresentationConnectionAvailableEvent","FALSE","TRUE","FALSE",
"Window#PresentationConnectionCloseEvent","FALSE","TRUE","FALSE",
"Window#PresentationConnectionList","FALSE","TRUE","FALSE",
"Window#PresentationReceiver","FALSE","TRUE","FALSE",
"Window#PresentationRequest","FALSE","TRUE","FALSE",
"Window#ReadableStreamDefaultReader","FALSE","TRUE","FALSE",
"Window#Rect","TRUE","FALSE","FALSE",
"Window#RelativeOrientationSensor","FALSE","TRUE","FALSE",
"Window#ReportingObserver","FALSE","TRUE","FALSE",
"Window#RGBColor","TRUE","FALSE","FALSE",
"Window#RTCEncodedAudioFrame","FALSE","TRUE","FALSE",
"Window#RTCEncodedVideoFrame","FALSE","TRUE","FALSE",
"Window#RTCError","FALSE","TRUE","FALSE",
"Window#RTCErrorEvent","FALSE","TRUE","FALSE",
"Window#RTCPeerConnectionIceErrorEvent","FALSE","TRUE","FALSE",
"Window#RTCSctpTransport","FALSE","TRUE","FALSE",
"Window#safari","TRUE","FALSE","FALSE",
"Window#Scheduling","FALSE","TRUE","FALSE",
"Window#ScrollAreaEvent","FALSE","FALSE","TRUE",
"Window#scrollByLines","FALSE","FALSE","TRUE",
"Window#scrollByPages","FALSE","FALSE","TRUE",
"Window#scrollMaxX","FALSE","FALSE","TRUE",
"Window#scrollMaxY","FALSE","FALSE","TRUE",
"Window#Sensor","FALSE","TRUE","FALSE",
"Window#SensorErrorEvent","FALSE","TRUE","FALSE",
"Window#setResizable","FALSE","FALSE","TRUE",
"Window#SharedArrayBuffer","FALSE","TRUE","FALSE",
"Window#showDirectoryPicker","FALSE","TRUE","FALSE",
"Window#showModalDialog","TRUE","FALSE","FALSE",
"Window#showOpenFilePicker","FALSE","TRUE","FALSE",
"Window#showSaveFilePicker","FALSE","TRUE","FALSE",
"Window#sidebar","FALSE","FALSE","TRUE",
"Window#sizeToContent","FALSE","FALSE","TRUE",
"Window#SpeechSynthesis","FALSE","FALSE","TRUE",
"Window#SpeechSynthesisVoice","FALSE","FALSE","TRUE",
"Window#SQLTransaction","TRUE","FALSE","FALSE",
"Window#StylePropertyMap","FALSE","TRUE","FALSE",
"Window#StylePropertyMapReadOnly","FALSE","TRUE","FALSE",
"Window#SVGAltGlyphDefElement","TRUE","FALSE","FALSE",
"Window#SVGAltGlyphElement","TRUE","FALSE","FALSE",
"Window#SVGAltGlyphItemElement","TRUE","FALSE","FALSE",
"Window#SVGAnimateColorElement","TRUE","FALSE","FALSE",
"Window#SVGCursorElement","TRUE","FALSE","FALSE",
"Window#SVGDocument","TRUE","FALSE","FALSE",
"Window#SVGFontElement","TRUE","FALSE","FALSE",
"Window#SVGFontFaceElement","TRUE","FALSE","FALSE",
"Window#SVGFontFaceFormatElement","TRUE","FALSE","FALSE",
"Window#SVGFontFaceNameElement","TRUE","FALSE","FALSE",
"Window#SVGFontFaceSrcElement","TRUE","FALSE","FALSE",
"Window#SVGFontFaceUriElement","TRUE","FALSE","FALSE",
"Window#SVGGlyphElement","TRUE","FALSE","FALSE",
"Window#SVGGlyphRefElement","TRUE","FALSE","FALSE",
"Window#SVGHKernElement","TRUE","FALSE","FALSE",
"Window#SVGMissingGlyphElement","TRUE","FALSE","FALSE",
"Window#SVGPathSeg","TRUE","FALSE","FALSE",
"Window#SVGPathSegArcAbs","TRUE","FALSE","FALSE",
"Window#SVGPathSegArcRel","TRUE","FALSE","FALSE",
"Window#SVGPathSegClosePath","TRUE","FALSE","FALSE",
"Window#SVGPathSegCurvetoCubicAbs","TRUE","FALSE","FALSE",
"Window#SVGPathSegCurvetoCubicRel","TRUE","FALSE","FALSE",
"Window#SVGPathSegCurvetoCubicSmoothAbs","TRUE","FALSE","FALSE",
"Window#SVGPathSegCurvetoCubicSmoothRel","TRUE","FALSE","FALSE",
"Window#SVGPathSegCurvetoQuadraticAbs","TRUE","FALSE","FALSE",
"Window#SVGPathSegCurvetoQuadraticRel","TRUE","FALSE","FALSE",
"Window#SVGPathSegCurvetoQuadraticSmoothAbs","TRUE","FALSE","FALSE",
"Window#SVGPathSegCurvetoQuadraticSmoothRel","TRUE","FALSE","FALSE",
"Window#SVGPathSegLinetoAbs","TRUE","FALSE","FALSE",
"Window#SVGPathSegLinetoHorizontalAbs","TRUE","FALSE","FALSE",
"Window#SVGPathSegLinetoHorizontalRel","TRUE","FALSE","FALSE",
"Window#SVGPathSegLinetoRel","TRUE","FALSE","FALSE",
"Window#SVGPathSegLinetoVerticalAbs","TRUE","FALSE","FALSE",
"Window#SVGPathSegLinetoVerticalRel","TRUE","FALSE","FALSE",
"Window#SVGPathSegMovetoAbs","TRUE","FALSE","FALSE",
"Window#SVGPathSegMovetoRel","TRUE","FALSE","FALSE",
"Window#SVGRenderingIntent","TRUE","FALSE","FALSE",
"Window#SVGTRefElement","TRUE","FALSE","FALSE",
"Window#SVGViewSpec","TRUE","FALSE","FALSE",
"Window#SVGVKernElement","TRUE","FALSE","FALSE",
"Window#SVGZoomEvent","TRUE","FALSE","FALSE",
"Window#SyncManager","FALSE","TRUE","FALSE",
"Window#TaskAttributionTiming","FALSE","TRUE","FALSE",
"Window#TextDecoderStream","FALSE","TRUE","FALSE",
"Window#TextEncoderStream","FALSE","TRUE","FALSE",
"Window#TimeEvent","FALSE","FALSE","TRUE",
"Window#Touch","FALSE","TRUE","FALSE",
"Window#TouchEvent","FALSE","TRUE","FALSE",
"Window#TouchList","FALSE","TRUE","FALSE",
"Window#TransformStream","FALSE","TRUE","FALSE",
"Window#TrustedHTML","FALSE","TRUE","FALSE",
"Window#TrustedScript","FALSE","TRUE","FALSE",
"Window#TrustedScriptURL","FALSE","TRUE","FALSE",
"Window#TrustedTypePolicy","FALSE","TRUE","FALSE",
"Window#TrustedTypePolicyFactory","FALSE","TRUE","FALSE",
"Window#trustedTypes","FALSE","TRUE","FALSE",
"Window#u2f","FALSE","FALSE","TRUE",
"Window#U2F","FALSE","FALSE","TRUE",
"Window#updateCommands","FALSE","FALSE","TRUE",
"Window#USB","FALSE","TRUE","FALSE",
"Window#USBAlternateInterface","FALSE","TRUE","FALSE",
"Window#USBConfiguration","FALSE","TRUE","FALSE",
"Window#USBConnectionEvent","FALSE","TRUE","FALSE",
"Window#USBDevice","FALSE","TRUE","FALSE",
"Window#USBEndpoint","FALSE","TRUE","FALSE",
"Window#USBInterface","FALSE","TRUE","FALSE",
"Window#USBInTransferResult","FALSE","TRUE","FALSE",
"Window#USBIsochronousInTransferPacket","FALSE","TRUE","FALSE",
"Window#USBIsochronousInTransferResult","FALSE","TRUE","FALSE",
"Window#USBIsochronousOutTransferPacket","FALSE","TRUE","FALSE",
"Window#USBIsochronousOutTransferResult","FALSE","TRUE","FALSE",
"Window#USBOutTransferResult","FALSE","TRUE","FALSE",
"Window#UserActivation","FALSE","TRUE","FALSE",
"Window#UserMessageHandler","TRUE","FALSE","FALSE",
"Window#UserMessageHandlersNamespace","TRUE","FALSE","FALSE",
"Window#VideoTrack","TRUE","FALSE","FALSE",
"Window#VideoTrackList","TRUE","FALSE","FALSE",
"Window#VRDisplay","FALSE","FALSE","TRUE",
"Window#VRDisplayCapabilities","FALSE","FALSE","TRUE",
"Window#VRDisplayEvent","FALSE","FALSE","TRUE",
"Window#VREyeParameters","FALSE","FALSE","TRUE",
"Window#VRFieldOfView","FALSE","FALSE","TRUE",
"Window#VRFrameData","FALSE","FALSE","TRUE",
"Window#VRPose","FALSE","FALSE","TRUE",
"Window#VRStageParameters","FALSE","FALSE","TRUE",
"Window#WakeLock","FALSE","TRUE","FALSE",
"Window#WakeLockSentinel","FALSE","TRUE","FALSE",
"Window#WebKitAnimationEvent","TRUE","FALSE","FALSE",
"Window#webkitAudioContext","TRUE","FALSE","FALSE",
"Window#webkitAudioPannerNode","TRUE","FALSE","FALSE",
"Window#webkitCancelRequestAnimationFrame","TRUE","FALSE","FALSE",
"Window#webkitConvertPointFromNodeToPage","TRUE","FALSE","FALSE",
"Window#webkitConvertPointFromPageToNode","TRUE","FALSE","FALSE",
"Window#webkitIndexedDB","TRUE","FALSE","FALSE",
"Window#WebKitMediaKeyError","TRUE","FALSE","FALSE",
"Window#WebKitMediaKeyMessageEvent","TRUE","FALSE","FALSE",
"Window#WebKitMediaKeyNeededEvent","TRUE","FALSE","FALSE",
"Window#WebKitMediaKeys","TRUE","FALSE","FALSE",
"Window#WebKitMediaKeySession","TRUE","FALSE","FALSE",
"Window#webkitMediaStream","FALSE","TRUE","FALSE",
"Window#WebKitNamespace","TRUE","FALSE","FALSE",
"Window#webkitOfflineAudioContext","TRUE","FALSE","FALSE",
"Window#WebKitPlaybackTargetAvailabilityEvent","TRUE","FALSE","FALSE",
"Window#WebKitPoint","TRUE","FALSE","FALSE",
"Window#webkitRequestFileSystem","FALSE","TRUE","FALSE",
"Window#webkitResolveLocalFileSystemURL","FALSE","TRUE","FALSE",
"Window#webkitRTCPeerConnection","FALSE","TRUE","FALSE",
"Window#webkitSpeechGrammar","FALSE","TRUE","FALSE",
"Window#webkitSpeechGrammarList","FALSE","TRUE","FALSE",
"Window#webkitSpeechRecognition","FALSE","TRUE","FALSE",
"Window#webkitSpeechRecognitionError","FALSE","TRUE","FALSE",
"Window#webkitSpeechRecognitionEvent","FALSE","TRUE","FALSE",
"Window#webkitStorageInfo","FALSE","TRUE","FALSE",
"Window#WebKitTransitionEvent","TRUE","FALSE","FALSE",
"Window#WritableStream","FALSE","TRUE","FALSE",
"Window#WritableStreamDefaultWriter","FALSE","TRUE","FALSE",
"Window#XMLHttpRequestProgressEvent","TRUE","FALSE","FALSE",
"Window#XRAnchor","FALSE","TRUE","FALSE",
"Window#XRAnchorSet","FALSE","TRUE","FALSE",
"Window#XRBoundedReferenceSpace","FALSE","TRUE","FALSE",
"Window#XRDOMOverlayState","FALSE","TRUE","FALSE",
"Window#XRFrame","FALSE","TRUE","FALSE",
"Window#XRHitTestResult","FALSE","TRUE","FALSE",
"Window#XRHitTestSource","FALSE","TRUE","FALSE",
"Window#XRInputSource","FALSE","TRUE","FALSE",
"Window#XRInputSourceArray","FALSE","TRUE","FALSE",
"Window#XRInputSourceEvent","FALSE","TRUE","FALSE",
"Window#XRInputSourcesChangeEvent","FALSE","TRUE","FALSE",
"Window#XRLayer","FALSE","TRUE","FALSE",
"Window#XRPose","FALSE","TRUE","FALSE",
"Window#XRRay","FALSE","TRUE","FALSE",
"Window#XRReferenceSpace","FALSE","TRUE","FALSE",
"Window#XRReferenceSpaceEvent","FALSE","TRUE","FALSE",
"Window#XRRenderState","FALSE","TRUE","FALSE",
"Window#XRRigidTransform","FALSE","TRUE","FALSE",
"Window#XRSession","FALSE","TRUE","FALSE",
"Window#XRSessionEvent","FALSE","TRUE","FALSE",
"Window#XRSpace","FALSE","TRUE","FALSE",
"Window#XRSystem","FALSE","TRUE","FALSE",
"Window#XRTransientInputHitTestResult","FALSE","TRUE","FALSE",
"Window#XRTransientInputHitTestSource","FALSE","TRUE","FALSE",
"Window#XRView","FALSE","TRUE","FALSE",
"Window#XRViewerPose","FALSE","TRUE","FALSE",
"Window#XRViewport","FALSE","TRUE","FALSE",
"Window#XRWebGLLayer","FALSE","TRUE","FALSE",
"Worker#onmessageerror","FALSE","FALSE","TRUE",
"WritableStream#abort","FALSE","TRUE","FALSE",
"WritableStream#close","FALSE","TRUE","FALSE",
"WritableStream#getWriter","FALSE","TRUE","FALSE",
"WritableStream#locked","FALSE","TRUE","FALSE",
"WritableStreamDefaultWriter#abort","FALSE","TRUE","FALSE",
"WritableStreamDefaultWriter#close","FALSE","TRUE","FALSE",
"WritableStreamDefaultWriter#closed","FALSE","TRUE","FALSE",
"WritableStreamDefaultWriter#desiredSize","FALSE","TRUE","FALSE",
"WritableStreamDefaultWriter#ready","FALSE","TRUE","FALSE",
"WritableStreamDefaultWriter#releaseLock","FALSE","TRUE","FALSE",
"WritableStreamDefaultWriter#write","FALSE","TRUE","FALSE",
"XMLHttpRequest#mozAnon","FALSE","FALSE","TRUE",
"XMLHttpRequest#mozSystem","FALSE","FALSE","TRUE",
"XMLHttpRequestProgressEvent#position","TRUE","FALSE","FALSE",
"XMLHttpRequestProgressEvent#totalSize","TRUE","FALSE","FALSE",
"XRAnchor#anchorSpace","FALSE","TRUE","FALSE",
"XRAnchor#delete","FALSE","TRUE","FALSE",
"XRAnchorSet#entries","FALSE","TRUE","FALSE",
"XRAnchorSet#forEach","FALSE","TRUE","FALSE",
"XRAnchorSet#has","FALSE","TRUE","FALSE",
"XRAnchorSet#keys","FALSE","TRUE","FALSE",
"XRAnchorSet#size","FALSE","TRUE","FALSE",
"XRAnchorSet#values","FALSE","TRUE","FALSE",
"XRBoundedReferenceSpace#boundsGeometry","FALSE","TRUE","FALSE",
"XRDOMOverlayState#type","FALSE","TRUE","FALSE",
"XRFrame#createAnchor","FALSE","TRUE","FALSE",
"XRFrame#getHitTestResults","FALSE","TRUE","FALSE",
"XRFrame#getHitTestResultsForTransientInput","FALSE","TRUE","FALSE",
"XRFrame#getPose","FALSE","TRUE","FALSE",
"XRFrame#getViewerPose","FALSE","TRUE","FALSE",
"XRFrame#session","FALSE","TRUE","FALSE",
"XRFrame#trackedAnchors","FALSE","TRUE","FALSE",
"XRHitTestResult#createAnchor","FALSE","TRUE","FALSE",
"XRHitTestResult#getPose","FALSE","TRUE","FALSE",
"XRHitTestSource#cancel","FALSE","TRUE","FALSE",
"XRInputSource#gamepad","FALSE","TRUE","FALSE",
"XRInputSource#gripSpace","FALSE","TRUE","FALSE",
"XRInputSource#handedness","FALSE","TRUE","FALSE",
"XRInputSource#profiles","FALSE","TRUE","FALSE",
"XRInputSource#targetRayMode","FALSE","TRUE","FALSE",
"XRInputSource#targetRaySpace","FALSE","TRUE","FALSE",
"XRInputSourceArray#entries","FALSE","TRUE","FALSE",
"XRInputSourceArray#forEach","FALSE","TRUE","FALSE",
"XRInputSourceArray#keys","FALSE","TRUE","FALSE",
"XRInputSourceArray#length","FALSE","TRUE","FALSE",
"XRInputSourceArray#values","FALSE","TRUE","FALSE",
"XRInputSourceEvent#frame","FALSE","TRUE","FALSE",
"XRInputSourceEvent#inputSource","FALSE","TRUE","FALSE",
"XRInputSourcesChangeEvent#added","FALSE","TRUE","FALSE",
"XRInputSourcesChangeEvent#removed","FALSE","TRUE","FALSE",
"XRInputSourcesChangeEvent#session","FALSE","TRUE","FALSE",
"XRPose#emulatedPosition","FALSE","TRUE","FALSE",
"XRPose#transform","FALSE","TRUE","FALSE",
"XRRay#direction","FALSE","TRUE","FALSE",
"XRRay#matrix","FALSE","TRUE","FALSE",
"XRRay#origin","FALSE","TRUE","FALSE",
"XRReferenceSpace#getOffsetReferenceSpace","FALSE","TRUE","FALSE",
"XRReferenceSpace#onreset","FALSE","TRUE","FALSE",
"XRReferenceSpaceEvent#referenceSpace","FALSE","TRUE","FALSE",
"XRReferenceSpaceEvent#transform","FALSE","TRUE","FALSE",
"XRRenderState#baseLayer","FALSE","TRUE","FALSE",
"XRRenderState#depthFar","FALSE","TRUE","FALSE",
"XRRenderState#depthNear","FALSE","TRUE","FALSE",
"XRRenderState#inlineVerticalFieldOfView","FALSE","TRUE","FALSE",
"XRRigidTransform#inverse","FALSE","TRUE","FALSE",
"XRRigidTransform#matrix","FALSE","TRUE","FALSE",
"XRRigidTransform#orientation","FALSE","TRUE","FALSE",
"XRRigidTransform#position","FALSE","TRUE","FALSE",
"XRSession#cancelAnimationFrame","FALSE","TRUE","FALSE",
"XRSession#domOverlayState","FALSE","TRUE","FALSE",
"XRSession#end","FALSE","TRUE","FALSE",
"XRSession#environmentBlendMode","FALSE","TRUE","FALSE",
"XRSession#inputSources","FALSE","TRUE","FALSE",
"XRSession#interactionMode","FALSE","TRUE","FALSE",
"XRSession#onend","FALSE","TRUE","FALSE",
"XRSession#oninputsourceschange","FALSE","TRUE","FALSE",
"XRSession#onselect","FALSE","TRUE","FALSE",
"XRSession#onselectend","FALSE","TRUE","FALSE",
"XRSession#onselectstart","FALSE","TRUE","FALSE",
"XRSession#onsqueeze","FALSE","TRUE","FALSE",
"XRSession#onsqueezeend","FALSE","TRUE","FALSE",
"XRSession#onsqueezestart","FALSE","TRUE","FALSE",
"XRSession#onvisibilitychange","FALSE","TRUE","FALSE",
"XRSession#renderState","FALSE","TRUE","FALSE",
"XRSession#requestAnimationFrame","FALSE","TRUE","FALSE",
"XRSession#requestHitTestSource","FALSE","TRUE","FALSE",
"XRSession#requestHitTestSourceForTransientInput","FALSE","TRUE","FALSE",
"XRSession#requestReferenceSpace","FALSE","TRUE","FALSE",
"XRSession#updateRenderState","FALSE","TRUE","FALSE",
"XRSession#visibilityState","FALSE","TRUE","FALSE",
"XRSessionEvent#session","FALSE","TRUE","FALSE",
"XRSystem#isSessionSupported","FALSE","TRUE","FALSE",
"XRSystem#ondevicechange","FALSE","TRUE","FALSE",
"XRSystem#requestSession","FALSE","TRUE","FALSE",
"XRSystem#supportsSession","FALSE","TRUE","FALSE",
"XRTransientInputHitTestResult#inputSource","FALSE","TRUE","FALSE",
"XRTransientInputHitTestResult#results","FALSE","TRUE","FALSE",
"XRTransientInputHitTestSource#cancel","FALSE","TRUE","FALSE",
"XRView#eye","FALSE","TRUE","FALSE",
"XRView#isFirstPersonObserver","FALSE","TRUE","FALSE",
"XRView#projectionMatrix","FALSE","TRUE","FALSE",
"XRView#transform","FALSE","TRUE","FALSE",
"XRViewerPose#views","FALSE","TRUE","FALSE",
"XRViewport#height","FALSE","TRUE","FALSE",
"XRViewport#width","FALSE","TRUE","FALSE",
"XRViewport#x","FALSE","TRUE","FALSE",
"XRViewport#y","FALSE","TRUE","FALSE",
"XRWebGLLayer#antialias","FALSE","TRUE","FALSE",
"XRWebGLLayer#framebuffer","FALSE","TRUE","FALSE",
"XRWebGLLayer#framebufferHeight","FALSE","TRUE","FALSE",
"XRWebGLLayer#framebufferWidth","FALSE","TRUE","FALSE",
"XRWebGLLayer#getNativeFramebufferScaleFactor","FALSE","TRUE","FALSE",
"XRWebGLLayer#getViewport","FALSE","TRUE","FALSE",
"XRWebGLLayer#ignoreDepthValues","FALSE","TRUE","FALSE",
"AnalyserNode#getFloatTimeDomainData","FALSE","TRUE","TRUE",
"applicationCache#oncached","TRUE","FALSE","TRUE",
"applicationCache#onchecking","TRUE","FALSE","TRUE",
"applicationCache#ondownloading","TRUE","FALSE","TRUE",
"applicationCache#onerror","TRUE","FALSE","TRUE",
"applicationCache#onnoupdate","TRUE","FALSE","TRUE",
"applicationCache#onobsolete","TRUE","FALSE","TRUE",
"applicationCache#onprogress","TRUE","FALSE","TRUE",
"applicationCache#onupdateready","TRUE","FALSE","TRUE",
"applicationCache#status","TRUE","FALSE","TRUE",
"Atomics#add","FALSE","TRUE","TRUE",
"Atomics#and","FALSE","TRUE","TRUE",
"Atomics#compareExchange","FALSE","TRUE","TRUE",
"Atomics#exchange","FALSE","TRUE","TRUE",
"Atomics#isLockFree","FALSE","TRUE","TRUE",
"Atomics#load","FALSE","TRUE","TRUE",
"Atomics#notify","FALSE","TRUE","TRUE",
"Atomics#or","FALSE","TRUE","TRUE",
"Atomics#store","FALSE","TRUE","TRUE",
"Atomics#sub","FALSE","TRUE","TRUE",
"Atomics#wait","FALSE","TRUE","TRUE",
"Atomics#xor","FALSE","TRUE","TRUE",
"AudioBuffer#copyFromChannel","FALSE","TRUE","TRUE",
"AudioBuffer#copyToChannel","FALSE","TRUE","TRUE",
"AudioBufferSourceNode#detune","FALSE","TRUE","TRUE",
"AudioContext#baseLatency","FALSE","TRUE","TRUE",
"AudioContext#close","FALSE","TRUE","TRUE",
"AudioContext#createMediaElementSource","FALSE","TRUE","TRUE",
"AudioContext#createMediaStreamDestination","FALSE","TRUE","TRUE",
"AudioContext#createMediaStreamSource","FALSE","TRUE","TRUE",
"AudioContext#getOutputTimestamp","FALSE","TRUE","TRUE",
"AudioContext#suspend","FALSE","TRUE","TRUE",
"AudioParamMap#entries","FALSE","TRUE","TRUE",
"AudioParamMap#forEach","FALSE","TRUE","TRUE",
"AudioParamMap#get","FALSE","TRUE","TRUE",
"AudioParamMap#has","FALSE","TRUE","TRUE",
"AudioParamMap#keys","FALSE","TRUE","TRUE",
"AudioParamMap#size","FALSE","TRUE","TRUE",
"AudioParamMap#values","FALSE","TRUE","TRUE",
"AudioWorkletNode#onprocessorerror","FALSE","TRUE","TRUE",
"AudioWorkletNode#parameters","FALSE","TRUE","TRUE",
"AudioWorkletNode#port","FALSE","TRUE","TRUE",
"BaseAudioContext#audioWorklet","FALSE","TRUE","TRUE",
"BaseAudioContext#createAnalyser","FALSE","TRUE","TRUE",
"BaseAudioContext#createBiquadFilter","FALSE","TRUE","TRUE",
"BaseAudioContext#createBuffer","FALSE","TRUE","TRUE",
"BaseAudioContext#createBufferSource","FALSE","TRUE","TRUE",
"BaseAudioContext#createChannelMerger","FALSE","TRUE","TRUE",
"BaseAudioContext#createChannelSplitter","FALSE","TRUE","TRUE",
"BaseAudioContext#createConstantSource","FALSE","TRUE","TRUE",
"BaseAudioContext#createConvolver","FALSE","TRUE","TRUE",
"BaseAudioContext#createDelay","FALSE","TRUE","TRUE",
"BaseAudioContext#createDynamicsCompressor","FALSE","TRUE","TRUE",
"BaseAudioContext#createGain","FALSE","TRUE","TRUE",
"BaseAudioContext#createIIRFilter","FALSE","TRUE","TRUE",
"BaseAudioContext#createOscillator","FALSE","TRUE","TRUE",
"BaseAudioContext#createPanner","FALSE","TRUE","TRUE",
"BaseAudioContext#createPeriodicWave","FALSE","TRUE","TRUE",
"BaseAudioContext#createScriptProcessor","FALSE","TRUE","TRUE",
"BaseAudioContext#createStereoPanner","FALSE","TRUE","TRUE",
"BaseAudioContext#createWaveShaper","FALSE","TRUE","TRUE",
"BaseAudioContext#currentTime","FALSE","TRUE","TRUE",
"BaseAudioContext#decodeAudioData","FALSE","TRUE","TRUE",
"BaseAudioContext#destination","FALSE","TRUE","TRUE",
"BaseAudioContext#listener","FALSE","TRUE","TRUE",
"BaseAudioContext#onstatechange","FALSE","TRUE","TRUE",
"BaseAudioContext#sampleRate","FALSE","TRUE","TRUE",
"BaseAudioContext#state","FALSE","TRUE","TRUE",
"Blob#arrayBuffer","FALSE","TRUE","TRUE",
"Blob#stream","FALSE","TRUE","TRUE",
"Blob#text","FALSE","TRUE","TRUE",
"BlobEvent#data","FALSE","TRUE","TRUE",
"BroadcastChannel#close","FALSE","TRUE","TRUE",
"BroadcastChannel#name","FALSE","TRUE","TRUE",
"BroadcastChannel#onmessage","FALSE","TRUE","TRUE",
"BroadcastChannel#onmessageerror","FALSE","TRUE","TRUE",
"BroadcastChannel#postMessage","FALSE","TRUE","TRUE",
"CanvasCaptureMediaStreamTrack#canvas","TRUE","TRUE","FALSE",
"CanvasCaptureMediaStreamTrack#requestFrame","TRUE","TRUE","FALSE",
"CanvasRenderingContext2D#direction","TRUE","TRUE","FALSE",
"CanvasRenderingContext2D#filter","FALSE","TRUE","TRUE",
"CanvasRenderingContext2D#imageSmoothingQuality","TRUE","TRUE","FALSE",
"clientInformation#appCodeName","TRUE","TRUE","FALSE",
